word,POS,match,pmi,total
actually,RB,0.0,1.0906975841,2
spread,VBN,0.5,0.843554247953,2
leaned,VBD,0.0,0.977156498113,3
?,.,0.0,0.542358404249,48
For,IN,0.0,0.0215965633327,10
'','',0.09090909090909091,0.792112446314,11
both,DT,0.14285714285714285,0.811748392903,14
does,VBZ,0.0,0.903325237339,10
into,IN,0.0,0.853234999747,2
those,DT,0.0,0.538699831578,2
hard,JJ,0.0,1.06389832909,6
stick,VBP,0.0,0.636224718281,2
and,CC,0.12280701754385964,0.414507749313,114
bout,NN,0.0,0.365005433877,3
maybe,RB,0.0,0.756508812312,6
centered,VBN,0.5,0.799326871318,2
forward,RB,0.15384615384615385,0.811433885766,13
horse,NN,0.5,1.09299977386,2
bit,NN,0.0,0.889137432693,4
only,RB,0.14285714285714285,0.879616212629,7
arms,NNS,0.3493975903614458,0.673491298692,83
did,VBD,0.0,0.791322558767,5
him,PRP,0.0,0.83148503909,11
bird,NN,0.6666666666666666,0.985657552722,3
ballerina,NN,0.0,1.08991604682,2
zombie,NN,0.8,0.562605337588,5
But,CC,0.0,0.794457572419,2
back,NN,0.23809523809523808,0.660618375104,42
slightly,RB,0.0,1.00127601872,6
jagged,VBN,0.0,0.64812832984,5
great,JJ,0.0,0.671220616838,2
tree,NN,1.0,0.820688906964,2
hood,NN,0.5,0.976186587507,2
NW,NNP,0.0,0.678838414327,2
figures,NNS,0.0,0.752012932774,2
as,IN,0.0,0.723702368948,10
each,DT,0.0,0.757604561337,4
Image,NN,0.0,0.148667569208,11
might,MD,0.0,0.689059879708,2
think,VBP,0.0,0.794635129233,12
kind,NN,0.0,0.580818152226,31
body,NN,0.09090909090909091,0.64793742066,22
-RRB-,-RRB-,0.0,0.648571242112,19
fat,JJ,0.3333333333333333,0.964801393894,3
going,VBG,0.0,0.847232956348,2
pointing,VBG,0.2916666666666667,0.69543989192,24
edge,NN,0.0,0.80516233402,3
',POS,0.0,0.452909179398,2
be,VB,0.0,0.739995501079,18
lap,NN,1.0,0.778151250384,1
some,DT,0.0,0.914525404184,4
...,:,0.16,0.548367680057,25
picture,NN,0.0,0.544973789968,11
bigger,JJR,0.0,0.907080945368,2
dead,JJ,0.0,0.454242509439,2
That,DT,0.0,1.24425773195,2
that,WDT,0.015151515151515152,0.549104808566,66
sense,NN,0.0,0.604934909056,3
-LRB-,-LRB-,0.0,0.654230721716,20
got,VBD,0.0,0.84575162674,3
rectangle,NN,0.5,0.59176734641,4
snapped,VBD,0.0,0.508814744152,2
And,CC,0.0,1.16542711128,2
lunge,VBP,0.5,1.1535077514,2
row,NN,0.0,0.714762625835,2
pointy,JJ,0.25,0.789423080873,8
diamonds,NNS,0.0,0.899712940781,4
showing,NN,0.0,1.05359038621,3
So,RB,0.0,0.925184548684,7
also,RB,0.0,0.943732766643,9
sticking,VBG,0.0,0.718061742972,10
Move,VB,0.0,1.01671187774,2
monk,NN,0.5,0.977338293459,2
tangram,NN,0.0,0.807370805075,3
slouched,VBD,0.0,0.896375379477,2
facing,VBG,0.2,0.441975090495,100
skating,NN,0.1111111111111111,1.03988863783,9
her,PRP$,0.4,0.941407280273,5
knee,NN,0.0,1.06680203686,2
downwards,NNS,0.0,0.818763744662,2
The,DT,0.0,0.429455681517,16
balancing,VBG,0.75,1.0775217706,4
open,JJ,0.0,1.232124091,2
spot,NN,0.0,0.727107887068,6
hand,NN,0.0,0.792215393849,7
floor,NN,0.2,0.849755192141,5
stretched,VBD,0.0,0.910242235002,10
could,MD,0.0,1.05159674811,2
shoulder,NN,0.0,1.03703007962,2
diagonally,RB,0.0,1.06779132544,2
ca,MD,0.0,0.69033169817,2
One,CD,0.0,1.05800608348,3
hexagon,NN,0.0,0.737047400045,2
go,VB,0.0,0.844529067685,3
kinda,NN,0.0,0.779427307498,12
over,IN,0.0,0.986845190266,4
.,.,0.16346153846153846,0.314852761217,104
leaning,VBG,0.22727272727272727,0.914276212867,22
s,NNS,0.0,0.920187305491,2
now,RB,0.0,0.99315717987,4
my,PRP$,0.0,0.596055455997,23
gown,NN,0.5,0.979520696161,2
idk,NN,0.0,0.618843665151,2
talking,VBG,0.0,0.900277679993,2
6th,JJ,0.0,0.382181482949,2
will,MD,0.0,0.228465732382,3
a,DT,0.038348082595870206,0.155382039015,339
from,IN,0.0,0.734576057985,7
outstretched,VBD,0.3,0.892204662074,10
flying,VBG,0.38461538461538464,1.10672784674,13
straight,JJ,0.2,0.637309426963,25
head,NN,0.22340425531914893,0.505769578282,94
With,IN,0.0,0.959389562846,5
kicked,VBD,0.0,0.99638435569,3
ears,NNS,0.28,0.848610179461,25
slumped,VBD,0.5,1.07541756533,2
bended,JJ,0.5,1.19602434165,2
this,DT,0.0,0.688509025179,6
pos,NN,0.0,0.756322812888,1
laying,VBG,0.16666666666666666,0.911214261144,6
middle,NN,0.0,0.94383077885,4
sorry,JJ,0.0,1.0762780365,8
pointed,VBD,0.2,0.665944306916,10
standing,NN,0.2682926829268293,0.774129257405,41
up,RP,0.08695652173913043,0.652497297723,46
it,PRP,0.0,0.410759968878,60
almost,RB,0.0,0.650946279107,7
cool,NN,0.0,0.892699588025,2
part,NN,0.0,0.826563164273,6
its,PRP$,0.0,0.753344631533,21
crouched,VBD,0.0,0.851215268223,2
leg,NN,0.42,0.717277389669,50
most,RBS,0.0,1.16270418196,2
turtle,NN,1.0,0.896263187668,2
is,VBZ,0.4007352941176471,0.257095717094,272
:,:,0.30434782608695654,0.280279378575,23
much,RB,0.0,1.08168009113,2
Its,PRP$,0.0,0.416749469798,2
move,VB,0.0,0.0104946349559,12
he,PRP,0.045454545454545456,0.807264955375,22
board,NN,0.0,0.723602095571,2
fall,VB,0.0,1.01328034921,2
touching,VBG,0.0,0.752649314259,4
reclining,JJ,0.0,1.05275509238,2
A,DT,0.0,0.72089090122,3
extended,VBN,0.25,0.860291454564,4
knees,NNS,0.28205128205128205,0.760417899971,39
version,NN,0.0,0.868928713185,3
's,POS,0.0,0.556460330561,54
windmill,NN,0.8333333333333334,0.937988725732,6
bow,NN,0.5,0.83961297307,2
ghost,NN,0.9090909090909091,1.08100870532,11
boobs,NNS,0.5,1.14439776962,2
``,``,0.09090909090909091,0.792112446314,11
center,NN,0.0,0.987725894696,2
their,PRP$,0.06976744186046512,0.539081458441,43
very,RB,0.0,0.786264345856,4
with,IN,0.22666666666666666,0.270698254697,225
guy,NN,0.18181818181818182,0.439506125911,55
cliff,NN,0.6,0.975257101837,5
make,VB,0.0,0.6084327529,3
three,CD,0.0,0.828779209577,3
priest,NN,0.6666666666666666,0.936426357329,3
to,TO,0.19047619047619047,0.372862629092,147
air,NN,0.14285714285714285,0.860239386322,21
hands,NNS,0.11764705882352941,0.846713969823,17
in,IN,0.10810810810810811,0.575534737001,74
Y,NN,0.0,1.30431029118,3
about,IN,0.1111111111111111,0.708263015801,9
ahead,RB,0.0,0.811624645199,2
sounds,VBZ,0.0,1.08227201963,2
're,VBP,0.0,0.873897105189,2
triangles,NNS,0.19047619047619047,0.660004319443,21
dancing,NN,0.2222222222222222,0.871404169118,9
`,``,0.0,0.452909179398,2
tilted,JJ,0.2857142857142857,0.533728169713,7
more,RBR,0.0,0.860715850726,8
prayer,NN,0.0,0.927232647829,3
beak,NN,1.0,0.51738105313,2
coming,VBG,0.1111111111111111,0.758965948643,9
where,WRB,0.0,0.624680639868,10
hold,VB,0.0,0.94040679614,2
shapes,NNS,0.0,0.580260830855,2
remaining,VBG,0.0,1.05586970886,2
rhombus,NN,0.5,0.525102154411,2
mouse,NN,0.8333333333333334,1.16255234175,6
solid,JJ,1.0,0.873866634172,2
okay,JJ,0.0,0.632053263776,3
guess,NN,0.0,0.936563381807,2
big,JJ,0.0,0.91093362797,7
something,NN,0.1,0.900067029759,20
yoga,NN,1.0,0.991338977124,2
being,VBG,0.0,1.02348109585,1
Position,NN,0.0,0.651712837761,4
*,NN,0.0,0.846832706865,3
torso,NN,0.0,0.618843665151,2
angel,NN,0.75,1.21089136968,4
third,JJ,0.0,0.663849712001,2
ice,NN,0.4,0.95073792309,10
visible,JJ,0.3333333333333333,0.814617018489,3
no.,RB,0.0,0.481453763326,4
well,RB,0.0,0.892754787878,4
Number,NN,0.0,0.358634382705,14
held,VBD,0.0,1.00576127385,3
square,NN,0.1527777777777778,0.539865819059,72
baby,NN,1.0,0.917227084435,2
should,MD,0.0,0.961948325373,6
walking,VBG,0.2,0.916347833492,10
one,CD,0.1510791366906475,0.402952262506,139
bending,VBG,0.0,0.987048294461,4
whatever,WDT,0.0,1.16621922996,2
skater,NN,0.8333333333333334,0.821557588631,6
ok,NN,0.04,0.629628492155,25
YOUR,JJ,0.0,0.751472171266,2
taking,VBG,0.0,1.21136369984,2
sorta,NN,0.0,0.656707448861,2
goes,VBZ,0.0,0.835991169361,2
left,JJ,0.3630573248407643,0.408082472552,157
kicking,VBG,0.42857142857142855,1.0293894711,7
but,CC,0.0,0.711857365268,38
wings,NNS,0.0,1.12948483385,3
hat,NN,0.5,1.02480160314,2
holding,VBG,0.35,0.940014369172,20
chair,NN,0.5,1.04416750594,2
alright,JJ,0.0,0.874761543205,2
ear,NN,0.3333333333333333,0.816412041093,3
missing,VBG,0.4,0.818369935918,5
who,WP,0.0,0.737644537739,13
looking,VBG,0.10344827586206896,0.74023719715,29
woman,NN,0.3333333333333333,0.85138378138,6
flat,JJ,0.2857142857142857,1.03652158419,7
ready,JJ,0.0,0.836734633098,4
kneeling,VBG,0.375,0.850941706341,32
anvil,NN,0.5,0.892516542207,2
little,JJ,0.0,0.871335734129,7
perfectly,RB,0.0,0.720927193638,3
looks,VBZ,0.025362318840579712,0.219718885353,276
lol,NN,0.0,1.08843081906,5
hes,NNS,0.0,0.765932364942,3
either,CC,0.0,1.0875816048,3
last,JJ,0.0,0.988593301685,7
then,RB,0.0,0.682817903839,16
line,NN,0.125,0.780432888802,8
similar,JJ,0.0,0.916971627701,7
praying,VBG,0.17647058823529413,0.876441484664,17
next,IN,0.0,0.645183079709,9
point,NN,0.0,0.806087249754,2
seventh,JJ,0.0,0.802002509664,2
getting,VBG,0.0,1.01778157075,2
lifted,VBN,0.0,0.855123693737,6
keens,NNS,0.0,0.580852111371,3
figure,NN,0.3125,0.789659859796,16
at,IN,0.14814814814814814,0.56597166325,27
ground,NN,0.0,0.883346568357,11
behind,IN,0.07142857142857142,0.945737961031,14
just,RB,0.0,0.6745435079,19
slanted,VBN,0.0,1.09012360941,2
block,NN,0.0,0.481759373133,10
explain,VB,0.0,0.886321614221,3
below,IN,0.0,0.946979256536,3
has,VBZ,0.021739130434782608,0.603944428172,46
down,RP,0.1320754716981132,0.691509293207,53
sad,JJ,0.0,1.11296098937,2
corner,NN,0.0,0.674701485751,4
backwards,RB,0.0,0.797755399348,5
pose,VB,0.2,0.906708883873,5
if,IN,0.0,0.746999117618,7
top,NN,0.16981132075471697,0.601823520802,53
tough,JJ,0.0,1.0364272923,2
look,VBP,0.0,0.730363980682,14
man,NN,0.28888888888888886,0.380391178064,45
bent,JJ,0.38461538461538464,0.852662354108,26
toward,IN,0.0,0.863733497612,4
like,IN,0.018691588785046728,0.182270006605,321
'm,VBP,0.0,0.827731374643,2
In,IN,0.0,1.14662726321,2
diamond,NN,0.37735849056603776,0.513566204767,53
against,IN,0.18181818181818182,0.8547966793,11
sit,VBP,0.0,1.01927780019,3
cut,VBD,0.5,0.862481086646,2
squatting,VBG,0.5,1.03409293087,2
sideways,RB,0.0,1.01604063381,2
finger,NN,1.0,0.939812794017,1
space,NN,0.0,0.105193738435,12
two,CD,0.10714285714285714,0.754339465873,28
Okay,UH,0.0,0.497605917156,9
sort,NN,0.0,0.895413882651,6
graduation,NN,0.0,0.979520696161,2
lady,NN,0.5,0.93102229926,2
carrying,VBG,0.0,0.980367595341,2
while,IN,0.0,1.11231508295,2
the,DT,0.22388059701492538,0.191400645346,268
upwards,NNS,0.0,1.03029448553,3
animal,NN,0.5,1.07690743217,2
wide,JJ,0.0,0.896161335851,2
feet,NNS,0.14285714285714285,0.961184140799,7
out,IN,0.20270270270270271,0.584881989626,74
Looks,VBZ,0.0,0.658327488107,6
you,PRP,0.0,0.822764314442,12
Great,JJ,0.0,0.898620943098,2
skip,VB,0.0,1.11263412237,4
or,CC,0.08,0.839116028918,25
",",",",0.1038961038961039,0.313195960047,154
legs,NNS,0.24242424242424243,0.891962748333,33
crouching,VBG,0.0,0.895277233508,2
confusing,JJ,0.0,0.776223487962,2
You,PRP,0.0,0.751472171266,2
underneath,IN,0.0,0.667549745206,4
bad,JJ,0.0,0.89762316881,3
wall,NN,0.07692307692307693,0.875036523818,13
image,NN,0.0,0.822569367479,7
Yes,UH,0.0,0.678697503633,3
It,PRP,0.0,0.711530940956,8
put,VB,0.0,0.650558078328,2
attached,VBN,0.0,0.922154744382,2
someone,NN,0.024390243902439025,0.591592848023,41
There,EX,0.0,0.434588857463,5
except,IN,0.0,0.673812658206,3
triangle,NN,0.24324324324324326,0.663834485627,37
n't,RB,0.0,0.82694334692,11
table,NN,0.5,0.992205309525,2
mountain,NN,0.0,0.966860421147,2
penguin,NN,1.0,1.00990419668,2
karate,NN,1.0,0.954050937093,2
ones,NNS,0.0,0.609008334214,2
images,NNS,0.0,0.506636595213,2
thing,NN,0.0,0.683240121855,5
front,NN,0.14285714285714285,0.829163234411,14
No,DT,0.0,0.722092612852,8
way,NN,0.0,0.905433474751,3
shoulders,NNS,0.3333333333333333,0.963370066793,6
I,PRP,0.0,0.756547784781,21
foot,NN,0.08333333333333333,0.651408925312,24
of,IN,0.0625,0.47867230152,96
-,:,0.625,0.543696212192,8
dude,NN,0.0,1.01288026753,3
sitting,VBG,0.345679012345679,0.708785027483,81
turned,VBN,0.0,0.531295684014,3
dress,NN,0.25,0.768771603942,4
another,DT,0.0,0.867628060738,7
what,WP,0.0,0.922625705709,5
tall,JJ,0.0,0.636160063188,1
hanging,VBG,0.3333333333333333,0.944409962708,6
off,IN,0.2,0.681872460957,20
oh,UH,0.0,1.03983497958,4
box,NN,0.2,0.396956173807,10
would,MD,0.0,0.650753422366,6
lopsided,JJ,0.0,0.588304240802,2
