gameid,time,roundNum,sender,contents,tangram
4404-5,1438804591775,2,director,"3. Was the last one from the first set of images ",I
4404-5,1438804604410,2,director,"4. The double triangles on the square ",E
4404-5,1438804614447,2,director,"5. head falling off the left with bent body",G
4404-5,1438804614889,2,matcher,"kk",G
4404-5,1438804624849,2,director,"6. Sitting man bent with knees ",F
4404-5,1438804641161,2,director,"7.Square head on another square head with tiny tail",K
4404-5,1438804661856,2,matcher,"got it",K
4404-5,1438804664832,2,director,"8. Square head on top in the middle of two triangles ",B
4404-5,1438804673704,2,director,"9. Fat man pointing right ",J
4404-5,1438804684424,2,matcher,"yep",J
4404-5,1438804684846,2,director,"10.Solid body with small triangle to the right ",H
4404-5,1438804704126,2,director,"11. Square head with triangle in the middle ",L
4404-5,1438804709767,2,director,"12 Pointing left man",D
4404-5,1438804728349,2,matcher,"culd you describe 3",I
4404-5,1438804730003,2,matcher,"could *",I
4404-5,1438804733802,2,matcher,"is he standing on one leg",I
4404-5,1438804738377,2,director,"yup",I
4404-5,1438804740190,2,matcher,"kk",I
4404-5,1438804747576,3,director,"1. Knee bent man",F
4404-5,1438804752822,3,director,"2. Solid Body",H
4404-5,1438804769375,3,director,"3. Man standing on one leg with a square on two triangles ",I
4404-5,1438804776592,3,director,"4. head falling off to the left",G
4404-5,1438804783070,3,director,"5.Man pointing left",D
4404-5,1438804795070,3,director,"6. square with two triangles on head~~~",E
4404-5,1438804811264,3,director,"7. Square on another square with tail ",K
4404-5,1438804829990,3,director,"8. Square on top between two triangles ",B
4404-5,1438804840638,3,director,"9. Fat man pointing right ",J
4404-5,1438804857427,3,director,"10. Square head on top, triangle mid and wavy legs~~~",L
4404-5,1438804869532,3,director,"11. One foot man with head falling off too the right",A
4404-5,1438804875397,3,director,"12. Flying man",C
4404-5,1438804929898,3,matcher,"could you describe 8 and 10 a lttle more",0
4404-5,1438804954398,3,director,"10 looks like it's facing right with a triangle in his gut ",L
4404-5,1438804981184,3,director,"8. Has a square at the top in the middle of two triangles one facing right and one facing left",B
4404-5,1438805017028,3,matcher,"3 7 8 10",0
4404-5,1438805022539,3,matcher,"is 7 sitting down",K
4404-5,1438805045397,3,director,"7 doesn't really have legs,",K
4404-5,1438805062219,3,matcher,"which one has the guy sitting down?",F
4404-5,1438805066180,3,matcher,"with his legs on the left",F
4404-5,1438805071645,3,director,"1",F
4404-5,1438805075770,3,matcher,"oh god.",F
4404-5,1438805078804,3,director,"knee bent guy",F
4404-5,1438805086269,3,matcher,"oh.",F
4404-5,1438805164093,4,director,"1. The guy standing on one leg with head falling off to the right ",A
4404-5,1438805182398,4,director,"2. The other guy standing on one leg with triangles facing to the left ",I
4404-5,1438805192244,4,director,"3. Knee Bent guy",F
4404-5,1438805205580,4,director,"4. Square head falling off to the left, bent body~~~",G
4404-5,1438805218995,4,director,"5. Solid body square on top",H
4404-5,1438805225691,4,director,"6. Man pointing to the left",D
4404-5,1438805229408,4,matcher,"knee bent = sitting down, correct?",F
4404-5,1438805232643,4,director,"Right",F
4404-5,1438805251133,4,matcher,"theres a lot of knee bents, i think sitting down is a better description, for the next 3 rounds",F
4404-5,1438805264113,4,director,"7. Square head in top, triangle in gut facing right ",L
4404-5,1438805265265,4,director,"okay",L
4404-5,1438805288394,4,director,"8. 2 Triangles on top of a square head ",E
4404-5,1438805302434,4,director,"9. Flying guy ",C
4404-5,1438805337568,4,director,"10. Square head on top of another half square, triangle tail on the left, and a triangle facing right ",K
4404-5,1438805353965,4,director,"11. Fat guy pointing right ",J
4404-5,1438805374851,4,director,"12. Square sitting on the top of the body between two triangles, one facing left, and the other facing right",B
4404-5,1438805401102,4,matcher,"#10?",K
4404-5,1438805408760,4,matcher,"and #7",L
4404-5,1438805421371,4,director,"Square head on top of another half square, triangle tail on the left, and a triangle facing right.",K
4404-5,1438805423490,4,director,"for 10",K
4404-5,1438805424386,4,matcher,"both had 'triangle in gut facing right'",K
4404-5,1438805427234,4,matcher,"so tail is 10",K
4404-5,1438805450552,5,director,"1. Square head with two triangles on top of it~~~",E
4404-5,1438805457009,5,director,"2. man sitting with bent knees",F
4404-5,1438805469850,5,director,"3. head falling off the left side of the body ",G
4404-5,1438805481259,5,director,"4. solid body with square head on top",H
4404-5,1438805515298,5,director,"5. Square on top of another half square, small triangle tail on the left body the body ",K
4404-5,1438805526326,5,director,"6. Man flying",C
4404-5,1438805532840,5,director,"7. Man pointing to the left",D
4404-5,1438805560736,5,director,"8. Square on top of the head between two triangles, one pointing left and the other right",B
4404-5,1438805573618,5,director,"9. Man on one leg with head falling off the right side ",A
4404-5,1438805580417,5,director,"10. Fat man pointing right",J
4404-5,1438805599519,5,director,"11. Man on one leg with a square head sitting on two triangles on top of each other",I
4404-5,1438805622208,5,director,"12.Square head on top with a triangle in his gut facing right with wavy bottom ",L
4404-5,1438805641193,6,director,"1. Man pointing to the left",D
4404-5,1438805657472,6,director,"2. Square head on top of body with a triangle in his gut facing right~~~ Has wavy bottom ",L
4404-5,1438805668976,6,director,"3. head falling off the right side of the body ",A
4404-5,1438805679461,6,director,"4. head falling off the left side of the body",G
4404-5,1438805683984,6,director,"5. Man Flying",C
4404-5,1438805700479,6,director,"6. Square head on top of a half square with a small tail on the left side ",K
4404-5,1438805709464,6,director,"7. Fat man pointing right ",J
4404-5,1438805722519,6,director,"8. Square head with two triangles on top of it ",E
4404-5,1438805729194,6,director,"9. Man sitting with bent knees ",F
4404-5,1438805757494,6,director,"10. man standing on one leg with a square head on two triangles stacked on each other",I
4404-5,1438805777718,6,director,"11. Square head on top in the middle of two triangles facing left and right",B
4404-5,1438805784999,6,director,"12. Solid body with square head",H
4404-5,1438805789298,6,matcher,"Alright",H
4404-5,1438805792708,6,matcher,"Guess that's it",0
4404-5,1438805795495,6,matcher,"good luck turking :P",0
4404-5,1438805797608,6,director,"haha you too",0
4800-3,1438802508715,1,matcher,"hi",0
4800-3,1438802532448,1,director,"#1 has a diamond on top and looks like a pacman on the right",K
4800-3,1438802555932,1,matcher,"okay ",K
4800-3,1438802594589,1,director,"2 is very similar to 1",L
4800-3,1438802603465,1,matcher,"yep ",L
4800-3,1438802658774,1,director,"3 has a square on the top left and the left bottom extends farther out than the square",G
4800-3,1438802679954,1,matcher,"ok",G
4800-3,1438802710567,1,director,"4 has a right angle at the very bottom and 2 triangles on top",E
4800-3,1438802798433,1,director,"5 has a diamond on top and the right bottom has a triangle pointing to the right",E
4800-3,1438802816536,1,director,"got those?",E
4800-3,1438802844090,1,matcher,"yes",E
4800-3,1438802877587,1,director,"6 looks like a man sitting down where his head is a square and his feet would be to the left",F
4800-3,1438802885428,1,matcher,"ok",F
4800-3,1438802915882,1,director,"7 is a diamond on top of a table, the left of the table is a right angle",J
4800-3,1438802947373,1,director,"8 looks like a bird carrying a flag",A
4800-3,1438802972621,1,director,"9 is a Y with a square in the middle",C
4800-3,1438803010138,1,matcher,"ok",C
4800-3,1438803037018,1,director,"skipping to 12 it looks like a square headed man wearing a rob with his arms facing left",D
4800-3,1438803049104,1,matcher,"okay should i submit it ",0
4800-3,1438803051571,1,director,"can you see which ones you haven't moved?",0
4800-3,1438803065011,1,matcher,"yeah 10 and 11 look like opposites of each other ",I
4800-3,1438803067196,1,matcher,"sort of ",I
4800-3,1438803098421,1,director,"we may be mixed up then",I
4800-3,1438803110646,1,director,"11 kind of looks like a tree stump",B
4800-3,1438803123813,1,matcher,"okay i think i have 11 and 3 mixed up",B
4800-3,1438803151450,1,director,"could be, the descriptions would be similar",B
4800-3,1438803169580,1,matcher,"okay ill just submit now should be close if not the same ",0
4800-3,1438803182378,2,director,"we suck",0
4800-3,1438803184034,2,matcher,"okay that didnt go well ",0
4800-3,1438803185674,2,matcher,"haha ",0
4800-3,1438803188575,2,matcher,"lets try again ",0
4800-3,1438803202245,2,matcher,"where is the man sitting one? ",F
4800-3,1438803206541,2,director,"5",F
4800-3,1438803220676,2,director,"other than the man sitting, 1 is the shortest",B
4800-3,1438803234848,2,director,"there is a square and a triangle in the top right",B
4800-3,1438803245123,2,matcher,"okay got it ",B
4800-3,1438803267184,2,matcher,"how about the one with the guy with his arm out to the left?",D
4800-3,1438803274439,2,director,"11",D
4800-3,1438803293796,2,director,"3 looks like a diamond on a pedestal",J
4800-3,1438803313855,2,matcher,"is the bottom a weird triangle on the right?",J
4800-3,1438803340070,2,director,"yea, the left side goes straight down ",J
4800-3,1438803347926,2,matcher,"okay how about 2?",K
4800-3,1438803397230,2,director,"2 has a diamond at the top and is fairly tall, theres the pacman on the right of it",K
4800-3,1438803425385,2,matcher,"okay got it. 4? ",I
4800-3,1438803446923,2,director,"does figure skater make sense?",I
4800-3,1438803449008,2,director,"for 4",I
4800-3,1438803453852,2,matcher,"yes haha actually ",I
4800-3,1438803463955,2,matcher,"5 is guy sitting. what about 6",F
4800-3,1438803484996,2,director,"6 is similar to 3 except 3 has a straight line for the left side",H
4800-3,1438803520268,2,matcher,"ok i think i have that one ",H
4800-3,1438803534874,2,director,"7 looks like a man kneeling",L
4800-3,1438803536178,2,matcher,"is it a similar pac man shape maybe the mouth is a little weird? ",L
4800-3,1438803540679,2,director,"yep",L
4800-3,1438803571647,2,matcher,"okay just need 8, 9, 10, 12 ",0
4800-3,1438803580970,2,director,"8 is the right facing bird holding a flag, look at the bottom and it looks like feet",A
4800-3,1438803588083,2,director,"head would be looking down",A
4800-3,1438803592740,2,director,"one foot off the ground",A
4800-3,1438803613973,2,matcher,"okay ",A
4800-3,1438803618631,2,director,"9 is Y",C
4800-3,1438803628525,2,matcher,"got it ",C
4800-3,1438803646477,2,director,"10 is 2 triangles at the top touching a square",E
4800-3,1438803670375,2,director,"right triangle at the bottom where the hypoteneus would be facing left",E
4800-3,1438803672889,2,matcher,"okay i have that 11 is guy with the arm out 12 is square on left weird looking shape ",0
4800-3,1438803672889,2,matcher,"okay i have that 11 is guy with the arm out",D
4800-3,1438803672889,2,matcher,"12 is square on left weird looking shape ",G
4800-3,1438803679027,2,director,"yep",G
4800-3,1438803683369,2,matcher,"okay im submitting ",0
4800-3,1438803691564,3,matcher,"better! ",0
4800-3,1438803698884,3,director,"i wonder which ones we missed",0
4800-3,1438803710645,3,matcher,"maybe i mixed up the pac mans ",0
4800-3,1438803720021,3,director,"ok 1 is diamond at the top, triangle at the bottom right",H
4800-3,1438803722235,3,matcher,"okay do you want to just start with 1 ",H
4800-3,1438803754421,3,matcher,"okay i think i have that one ",H
4800-3,1438803762512,3,director,"2 is kneeling man",L
4800-3,1438803770852,3,matcher,"is there also a weird triangle thing on the right on 1? ",H
4800-3,1438803783200,3,director,"with a pacman, but less pacman looking than the other",J
4800-3,1438803793485,3,director,"triangle on the right bottom of 1",H
4800-3,1438803801960,3,matcher,"okay ",H
4800-3,1438803820586,3,director,"3 is triangles on top of square on top of triangle",E
4800-3,1438803827728,3,director,"it looks like an indian headress to me",E
4800-3,1438803847769,3,matcher,"i agree so i think that one is right haha ",E
4800-3,1438803884174,3,director,"skip 4 for now",G
4800-3,1438803896573,3,director,"5 is man sitting down facing left",F
4800-3,1438803905145,3,matcher,"ok",F
4800-3,1438803907567,3,director,"6 is y",C
4800-3,1438803955892,3,director,"7 has a square on top, below and to the right in a triangle and a stump looking thing below it",B
4800-3,1438803977576,3,matcher,"ok",B
4800-3,1438803982493,3,director,"8 is the other pacman",K
4800-3,1438803996836,3,director,"9 figure skater",I
4800-3,1438804005207,3,director,"10 man with robe",D
4800-3,1438804015770,3,director,"11 birdman flag",A
4800-3,1438804024581,3,matcher,"yep ",A
4800-3,1438804029818,3,director,"12 diamond on broken pedestal",J
4800-3,1438804037818,3,director,"right side broken",J
4800-3,1438804041125,3,matcher,"okay i think i have it ",J
4800-3,1438804054562,4,matcher,"damn 10 again not bad tho ",0
4800-3,1438804072705,4,director,"are there rules to this? i could link a screen shot",0
4800-3,1438804095836,4,matcher,"thats prob against the rules just describe them quickly now that we have names for them",0
4800-3,1438804110045,4,director,"the bottom of 1 extends the farthest to the left",G
4800-3,1438804122541,4,director,"i think this may be one we're messing up",G
4800-3,1438804134874,4,director,"square on the top left",G
4800-3,1438804142296,4,matcher,"okay its a rectangle mostly ok yeah i got it ",G
4800-3,1438804168660,4,director,"2 is kinda similar to one but it doesnt go as far to the left at the bottom",B
4800-3,1438804181430,4,matcher,"ok",B
4800-3,1438804189671,4,director,"figure skater 3",I
4800-3,1438804195504,4,director,"indian 4",E
4800-3,1438804203762,4,director,"birdman flag 4",0
4800-3,1438804208850,4,director,"sorry",0
4800-3,1438804211418,4,director,"birdman 5",A
4800-3,1438804222814,4,director,"man sitting down facing left 6",F
4800-3,1438804229076,4,director,"man kneeling 7",L
4800-3,1438804245597,4,director,"pacman 8",K
4800-3,1438804261476,4,director,"9 y",C
4800-3,1438804266381,4,director,"10 man with robe",D
4800-3,1438804279431,4,director,"11 diamond on broken pedestal",J
4800-3,1438804291770,4,matcher,"is it straight down on the left like the whole thing? ",J
4800-3,1438804292775,4,director,"12 similar to 11 but without the right angle at the bottom left",J
4800-3,1438804298077,4,director,"which one?",J
4800-3,1438804301264,4,matcher,"11",J
4800-3,1438804304893,4,director,"yea",J
4800-3,1438804307109,4,matcher,"okay ",0
4800-3,1438804312075,5,matcher,"nice ",0
4800-3,1438804318865,5,director,"bingo",0
4800-3,1438804327380,5,director,"do you remember 1 from last time?",G
4800-3,1438804328028,5,matcher,"okay 2 more rounds we got this ",J
4800-3,1438804340591,5,matcher,"extends all the way to the right ",A
4800-3,1438804344189,5,director,"yea",A
4800-3,1438804350835,5,matcher,"i mean left ",A
4800-3,1438804351764,5,director,"left",A
4800-3,1438804373405,5,director,"2 was 11 i think, diamond pedestal straight line on the left",J
4800-3,1438804378986,5,director,"3 indian",E
4800-3,1438804383818,5,director,"4 man sitting",F
4800-3,1438804389224,5,director,"5 birdman",A
4800-3,1438804392762,5,director,"6 man kneeling",L
4800-3,1438804397822,5,director,"7 man robe",D
4800-3,1438804408612,5,director,"8 same as 2 but not straight on the left",H
4800-3,1438804412180,5,director,"9 y",C
4800-3,1438804422039,5,director,"10 pacman",K
4800-3,1438804426189,5,director,"12 figure skater",I
4800-3,1438804442853,5,matcher,"okay ",0
4800-3,1438804457438,6,matcher,"we got it ",0
4800-3,1438804459993,6,director,"1 diamond pedestal straight left",J
4800-3,1438804464708,6,director,"2 man sitting",F
4800-3,1438804467981,6,director,"3 figure skater",I
4800-3,1438804477412,6,director,"4 was 1 last time, extends to the left",G
4800-3,1438804486196,6,director,"5 man kneeling",L
4800-3,1438804489652,6,director,"6 man robe",D
4800-3,1438804494260,6,director,"7 pacman",K
4800-3,1438804512746,6,director,"8 similar to 1 not straight on the left",H
4800-3,1438804516846,6,director,"10 birdman",A
4800-3,1438804519614,6,director,"11 indian",E
4800-3,1438804521505,6,director,"12 y",C
4800-3,1438804532125,6,matcher,"okay ",0
6510-9,1438802974584,1,matcher,"Ready",0
6510-9,1438802999827,1,director,"1 is has a square and a triangle at the top with the triangle to the left of the square",B
6510-9,1438803034182,1,director,"It comes to a point at the left of the square",B
6510-9,1438803050855,1,matcher,"ok I think I got it",B
6510-9,1438803080982,1,director,"2 has a diamond shape center at the top on a point and has 2 2 points on the right and on the left a point pointing straight up",K
6510-9,1438803142593,1,matcher,"ok",K
6510-9,1438803195001,1,director,"3 looks like a man with 2 legs facing left with one leg kicked out and a square on his back",A
6510-9,1438803238617,1,matcher,"ok",A
6510-9,1438803284242,1,director,"4 looks like a person facing o their knees with there arm out facing right",L
6510-9,1438803297334,1,matcher,"ok",L
6510-9,1438803328979,1,director,"5 looks very similar but no arms or legs. Just a head and body",H
6510-9,1438803357576,1,matcher,"ok",H
6510-9,1438803382018,1,director,"6 is perfectly square on the left with 2 points on the right and a diamond centered on top",J
6510-9,1438803393990,1,matcher,"ok",J
6510-9,1438803450876,1,director,"7 has a square on top left and a triangle beside it on the right.",G
6510-9,1438803460979,1,director,"The bottom left comes to a long point",G
6510-9,1438803472534,1,director,"triangle sticking way out on the bottom right",G
6510-9,1438803478873,1,matcher,"ok",G
6510-9,1438803512598,1,director,"8 kind of likes like a person ice skating facing left with both arms extended and one leg in the air",I
6510-9,1438803530060,1,matcher,"ok",I
6510-9,1438803559727,1,director,"9 looks like a person with both arms in the air",C
6510-9,1438803601347,1,director,"its a diamond in the center and and a point coming up on either side",C
6510-9,1438803617151,1,matcher,"ok",C
6510-9,1438803633420,1,director,"10 looks like a person doing a situp",F
6510-9,1438803644200,1,matcher,"ok",F
6510-9,1438803645215,1,director,"diamond sitting on a point on the far right",F
6510-9,1438803657812,1,matcher,"ok",F
6510-9,1438803688608,1,director,"11 has two triangles extending by the points from a diamond",E
6510-9,1438803713140,1,matcher,"ok done",E
6510-9,1438803728165,2,matcher,"ready",0
6510-9,1438803729603,2,director,"1 looks like the person doing situp",F
6510-9,1438803739618,2,matcher,"ok",F
6510-9,1438803751772,2,director,"2 facing left with leg kicked out and square on his back",A
6510-9,1438803767464,2,matcher,"ok",A
6510-9,1438803772959,2,director,"3 sitting facing right with no arms or legs",H
6510-9,1438803796465,2,matcher,"ok",H
6510-9,1438803821628,2,director,"4 square on the left. On the right pointed at the top and bottom and diamond centered on top",J
6510-9,1438803848447,2,matcher,"ok",J
6510-9,1438803855656,2,director,"5 person facing right on knees with arms extended",L
6510-9,1438803871626,2,matcher,"ok",L
6510-9,1438803893551,2,director,"6 is the two triangles extending up from the corner of the square",E
6510-9,1438803909607,2,matcher,"ok",E
6510-9,1438803919013,2,director,"7 looks like the person ice skating",I
6510-9,1438803930643,2,matcher,"ok",I
6510-9,1438803933570,2,director,"8 is person standing and pointing left",D
6510-9,1438803947338,2,matcher,"ok",D
6510-9,1438803970466,2,director,"9 has square and diamond both touch the top right corner",B
6510-9,1438803982633,2,director,"not diamon but triangle",B
6510-9,1438803983205,2,matcher,"ok",B
6510-9,1438804053382,2,director,"10 has diamond at the top and to points on the right. On the left a point pointing straight up",K
6510-9,1438804102202,2,matcher,"ok",K
6510-9,1438804105400,2,director,"11 has the very wide bottom with both points extended far out",G
6510-9,1438804126711,2,matcher,"ok",G
6510-9,1438804147679,2,director,"12 is man with arms in the air",C
6510-9,1438804182170,2,matcher,"ok done",C
6510-9,1438804212374,3,director,"1 is person doing a situp",F
6510-9,1438804226861,3,matcher,"ok",F
6510-9,1438804269634,3,director,"2 is square and triangle sitting at an angle on top right corner with all three points touching on that corner",B
6510-9,1438804278683,3,matcher,"ok",B
6510-9,1438804286713,3,director,"3 is person on their knees pointing right",L
6510-9,1438804296401,3,matcher,"ok",L
6510-9,1438804311458,3,director,"4 is person facing left with square on their back",A
6510-9,1438804328620,3,matcher,"ok",A
6510-9,1438804329586,3,director,"5 is person with arms in the air",C
6510-9,1438804344521,3,matcher,"ok",C
6510-9,1438804356691,3,director,"6 is 2 triangles at the top",E
6510-9,1438804372891,3,director,"sitting on top of corner of sqaure",E
6510-9,1438804376783,3,director,"square",E
6510-9,1438804379530,3,matcher,"ok",E
6510-9,1438804438450,3,director,"7 is the diamond on top with 2 peaks pointing right and one peak on the left pointing up ",K
6510-9,1438804454062,3,matcher,"ok",K
6510-9,1438804463202,3,director,"8 is person pointing left",D
6510-9,1438804472423,3,matcher,"ok",D
6510-9,1438804498964,3,director,"9 is the wide bottom with triangle on the bottom right",G
6510-9,1438804509067,3,matcher,"ok",G
6510-9,1438804510044,3,director,"10 person with no arms or legs",H
6510-9,1438804519585,3,matcher,"ok",H
6510-9,1438804526999,3,director,"11 perfectly square on the left",J
6510-9,1438804536471,3,matcher,"ok",J
6510-9,1438804538287,3,director,"12 ice skating",I
6510-9,1438804544531,3,matcher,"ok done",I
6510-9,1438804555591,4,matcher,"ready",0
6510-9,1438804565293,4,director,"1 is square on the left",J
6510-9,1438804580555,4,matcher,"ok",J
6510-9,1438804594586,4,director,"2 diamond on top with 2 peaks on the right. One pointing up on the left",K
6510-9,1438804604280,4,matcher,"ok",K
6510-9,1438804605110,4,director,"3 person with arms in the air",C
6510-9,1438804611728,4,director,"4 No arms or legs",C
6510-9,1438804617773,4,matcher,"ok",C
6510-9,1438804635112,4,director,"5 two triangles extending up from the corner of the square",E
6510-9,1438804645945,4,matcher,"ok",E
6510-9,1438804648018,4,director,"man facing left with square on his back",A
6510-9,1438804662281,4,director,"that was 6",A
6510-9,1438804663943,4,matcher,"ok",A
6510-9,1438804671215,4,director,"7 wide bottom",G
6510-9,1438804681156,4,matcher,"ok",G
6510-9,1438804684585,4,director,"8 person on knees pointing right",L
6510-9,1438804692624,4,matcher,"ok",L
6510-9,1438804693259,4,director,"9 situp",F
6510-9,1438804700217,4,matcher,"ok",F
6510-9,1438804713338,4,director,"10 square on triangle on top right corner",B
6510-9,1438804728290,4,matcher,"ok",B
6510-9,1438804729004,4,director,"11 ice skating",I
6510-9,1438804735065,4,matcher,"ok",I
6510-9,1438804738199,4,director,"12 person pointing left",D
6510-9,1438804744024,4,matcher,"ok done",D
6510-9,1438804753821,5,matcher,"ready",0
6510-9,1438804757896,5,director,"person on knees pointing right",L
6510-9,1438804779168,5,matcher,"ok",L
6510-9,1438804782817,5,director,"2 person pointing left",D
6510-9,1438804788082,5,matcher,"ok",D
6510-9,1438804789583,5,director,"3. wide bottom",G
6510-9,1438804795178,5,matcher,"ok",G
6510-9,1438804811494,5,director,"4. two triangles extending up",E
6510-9,1438804820788,5,matcher,"ok",E
6510-9,1438804824344,5,director,"5. no arms or legs",H
6510-9,1438804833344,5,matcher,"ok",H
6510-9,1438804836085,5,director,"6. situp",F
6510-9,1438804840404,5,matcher,"ok",F
6510-9,1438804846796,5,director,"7 person facing left with square on back",A
6510-9,1438804854392,5,matcher,"ok",A
6510-9,1438804862770,5,director,"8 ice skating",I
6510-9,1438804875016,5,matcher,"ok",I
6510-9,1438804880783,5,director,"9. triangle and square on top right corner",B
6510-9,1438804889244,5,matcher,"ok",B
6510-9,1438804894111,5,director,"10. Left side is square",J
6510-9,1438804899514,5,matcher,"ok",J
6510-9,1438804921174,5,director,"11 diamond on top. 2 peaks on right~~~ pointing up on left",K
6510-9,1438804927442,5,director,"12 arms in the air",C
6510-9,1438804935001,5,matcher,"ok done",C
6510-9,1438804944241,6,matcher,"ready",C
6510-9,1438804945449,6,director,"1. Iceskating",I
6510-9,1438804964102,6,matcher,"ok",I
6510-9,1438804967288,6,director,"2. 2 peaks on the right~~~ Peak on the left pointing up",K
6510-9,1438804974292,6,matcher,"ok",K
6510-9,1438804977526,6,director,"3. Left side square",J
6510-9,1438804984985,6,matcher,"ok",J
6510-9,1438804990943,6,director,"4. Square and triangle on top right corner",B
6510-9,1438804999986,6,matcher,"ok",B
6510-9,1438805004533,6,director,"5. two triangles extending up",E
6510-9,1438805016328,6,matcher,"ok",E
6510-9,1438805017200,6,director,"6. Arms in the air",C
6510-9,1438805022844,6,director,"7. Situp",F
6510-9,1438805022904,6,matcher,"ok",C
6510-9,1438805032209,6,matcher,"ok",F
6510-9,1438805044237,6,director,"8. Facing Left with square on back",A
6510-9,1438805050465,6,matcher,"ok",A
6510-9,1438805060386,6,director,"9. Person on knees facing right",L
6510-9,1438805068638,6,matcher,"ok",L
6510-9,1438805069621,6,director,"10. No arms or Legs",H
6510-9,1438805076608,6,matcher,"ok",H
6510-9,1438805077446,6,director,"11. Wide Bottom",G
6510-9,1438805082793,6,matcher,"ok",G
6510-9,1438805084808,6,director,"12. Person pointing left",D
6510-9,1438805116820,6,matcher,"ok done",D
7764-f,1438808295385,1,director,"ok",0
7764-f,1438808300342,1,matcher,"ok",0
7764-f,1438808313032,1,director,"the figure that looks like an ice skater goes in spot 11",I
7764-f,1438808320637,1,matcher,"ok",I
7764-f,1438808345296,1,director,"figure with like a bowtie in her hair sitting down is 7",E
7764-f,1438808358009,1,director,"man sitting down is 8",E
7764-f,1438808375217,1,director,"figure kneeling and praying is 10",K
7764-f,1438808389192,1,director,"figure lifting a leg up is 9",A
7764-f,1438808399574,1,director,"man standing holding a dish is 12",D
7764-f,1438808421323,1,director,"guy lunging diagonally is 1",C
7764-f,1438808441660,1,director,"zig zag like figure with a plate is 2",L
7764-f,1438808455682,1,director,"3 is sort of a hlaf square with a diamond on top",J
7764-f,1438808465820,1,director,"4 looks like a man dragging something",G
7764-f,1438808490035,1,director,"6 looks like a a crooked octogon with a diamon on top",H
7764-f,1438808499234,1,director,"5 is justr a bunch of shapes",G
7764-f,1438808510020,2,director,"haha wow",0
7764-f,1438808514557,2,matcher,"nice work!!",0
7764-f,1438808523583,2,director,"ok 12 is the ice skater",I
7764-f,1438808534133,2,director,"11 is the man standing holding a dish",D
7764-f,1438808548460,2,director,"10 is the zigzag shape holding a plate",L
7764-f,1438808557694,2,director,"9 is the bowtie in hair figure",E
7764-f,1438808567844,2,director,"8 is half of a square with a diamond on top",J
7764-f,1438808573474,2,director,"7 is guy lungin diagonally",C
7764-f,1438808585177,2,director,"6 is figure lifting a leg up",A
7764-f,1438808601064,2,director,"5 is a man sitting down against a wall",F
7764-f,1438808614653,2,director,"1 is someone keeling or praying",K
7764-f,1438808619706,2,director,"2 is guy dragging something",G
7764-f,1438808628432,2,director,"3 is crooked octogon with diamond on top",H
7764-f,1438808637892,2,director,"4 is bunch of shapes",G
7764-f,1438808646393,3,director,":)",0
7764-f,1438808649817,3,matcher,"haha, this is great!",0
7764-f,1438808663754,3,director,"1 is ice skater",I
7764-f,1438808668184,3,director,"2 guy draggin something",G
7764-f,1438808675978,3,director,"3 crooked octogon with diamond",H
7764-f,1438808684718,3,director,"4 is half square with diamond on top",J
7764-f,1438808691899,3,director,"5 is guy standing holding plate",D
7764-f,1438808697007,3,director,"6 is lunging diagonal",C
7764-f,1438808706450,3,director,"7 guy sitting down against wall",F
7764-f,1438808711873,3,director,"8 kneeling a praying",K
7764-f,1438808718363,3,director,"9 guy lifting leg up",A
7764-f,1438808727045,3,director,"10 zig zag guy holding a plate",L
7764-f,1438808731288,3,director,"12 bowtie",E
7764-f,1438808734582,3,director,"11 bunch of shapes",B
7764-f,1438808747384,4,matcher,"crap, i missed something there",0
7764-f,1438808756366,4,director,"yeah my bad i went out of order at the end",0
7764-f,1438808764914,4,matcher,"ooo, didn't notice that",0
7764-f,1438808773162,4,director,"1 half square with diamond on top",J
7764-f,1438808776470,4,director,"2 guy lifting leg",A
7764-f,1438808780887,4,director,"3 kneeling a praying",K
7764-f,1438808791943,4,director,"4 zigzag guy holding plate",L
7764-f,1438808800401,4,director,"5 guy sitting against wall",F
7764-f,1438808806182,4,director,"6 luging diagonal",C
7764-f,1438808812503,4,director,"7 man standing with plate",D
7764-f,1438808818816,4,director,"8 ice skater",I
7764-f,1438808824064,4,director,"9 bunch of shapes",B
7764-f,1438808827514,4,director,"10 bow tie",E
7764-f,1438808833001,4,director,"11 guy dragging something",G
7764-f,1438808842102,4,director,"12 crooked octogon with diamond",H
7764-f,1438808851287,5,director,"1 guy draggin somehing",G
7764-f,1438808858714,5,director,"2 guy lifting leg up",A
7764-f,1438808870131,5,director,"3 praying or kneeling",K
7764-f,1438808875245,5,director,"4 lunging diagonal",C
7764-f,1438808881532,5,director,"5 guy sitting against wall",F
7764-f,1438808889428,5,director,"6 zig zag guy with dish",L
7764-f,1438808893738,5,director,"7 ice skater",I
7764-f,1438808900609,5,director,"8 bunch of shapes",B
7764-f,1438808908830,5,director,"9 crooked octogon with diamond on top",H
7764-f,1438808912669,5,director,"10 bow tie",E
7764-f,1438808917791,5,director,"11 half sqaure with diamond",J
7764-f,1438808928085,5,director,"12 standing with plate",D
7764-f,1438808935794,6,matcher,"awesome",0
7764-f,1438808939650,6,director,"we rock",0
7764-f,1438808944344,6,director,"1 guy dragging something",G
7764-f,1438808949193,6,director,"2 guy sitting against wall",F
7764-f,1438808954280,6,director,"3 bow tie",E
