gameid,time,roundNum,score,name,draggedTo
0955-2,1459975062567,6,4,A_bird,6
0955-2,1459975085437,6,4,I_iceskater,10
0955-2,1459975087337,6,5,A_bird,7
0955-2,1459975095689,6,5,G_seal,8
0955-2,1459975102562,6,6,I_iceskater,11
0955-2,1459975106815,6,7,F_sadperson,12
0955-2,1459975126925,6,8,D_monk,6
0955-2,1459975135000,6,10,K_waiter,8
0955-2,1459975142855,6,12,B_helpbunny,9
4459-4,1459974370079,1,0,I_iceskater,9
4459-4,1459974372432,1,0,I_iceskater,9
4459-4,1459974373252,1,0,I_iceskater,9
4459-4,1459974375754,1,0,I_iceskater,9
4459-4,1459974381383,1,0,I_iceskater,9
4459-4,1459974395061,1,0,I_iceskater,9
4459-4,1459974395718,1,0,I_iceskater,9
4459-4,1459974396315,1,0,A_bird,3
4459-4,1459974403253,1,0,I_iceskater,9
4459-4,1459974405890,1,1,I_iceskater,1
4459-4,1459974427901,1,1,A_bird,2
4459-4,1459974429490,1,1,A_bird,3
4459-4,1459974438159,1,1,J_compact,4
4459-4,1459974467055,1,2,C_ghost,5
4459-4,1459974534800,1,2,A_bird,2
4459-4,1459974597470,1,3,D_monk,7
4459-4,1459974602079,1,5,E_bunny,8
4459-4,1459974667136,1,4,K_waiter,6
4459-4,1459974680308,1,5,J_compact,10
4459-4,1459974699501,1,5,G_seal,9
4459-4,1459974758833,1,6,F_sadperson,12
4459-4,1459974953893,2,1,D_monk,3
4459-4,1459974963272,2,2,E_bunny,7
4459-4,1459974977274,2,3,F_sadperson,2
4459-4,1459974988910,2,4,I_iceskater,9
4459-4,1459975007680,2,6,J_compact,8
4459-4,1459975108841,2,7,C_ghost,12
4459-4,1459975157911,2,8,L_egypt,5
4459-4,1459975200508,2,10,B_helpbunny,11
4459-4,1459975288934,3,1,C_ghost,1
4459-4,1459975291540,3,2,K_waiter,2
4459-4,1459975302928,3,3,J_compact,4
4459-4,1459975307785,3,4,H_baby,5
4459-4,1459975313944,3,6,D_monk,6
4459-4,1459975318459,3,8,B_helpbunny,7
4459-4,1459975321899,3,9,I_iceskater,8
4459-4,1459975329248,3,10,E_bunny,11
4459-4,1459975400822,3,12,F_sadperson,10
4459-4,1459975484314,4,0,H_baby,10
4459-4,1459975487581,4,1,C_ghost,11
4459-4,1459975491228,4,2,J_compact,12
4459-4,1459975495591,4,3,A_bird,1
4459-4,1459975497215,4,4,D_monk,2
4459-4,1459975498998,4,5,G_seal,3
4459-4,1459975501945,4,6,B_helpbunny,4
4459-4,1459975504235,4,7,I_iceskater,5
4459-4,1459975510044,4,8,E_bunny,5
4459-4,1459975511551,4,9,I_iceskater,6
4459-4,1459975516064,4,10,K_waiter,8
4459-4,1459975520260,4,12,H_baby,9
4459-4,1459975584153,5,1,I_iceskater,1
4459-4,1459975586681,5,2,A_bird,2
4459-4,1459975589114,5,3,C_ghost,3
4459-4,1459975590959,5,4,E_bunny,4
4459-4,1459975593506,5,4,J_compact,5
4459-4,1459975596851,5,4,L_egypt,6
4459-4,1459975598325,5,4,H_baby,7
4459-4,1459975603353,5,4,F_sadperson,11
4459-4,1459975604836,5,5,K_waiter,12
4459-4,1459975607250,5,7,D_monk,11
4459-4,1459975610615,5,7,G_seal,6
4459-4,1459975642493,5,9,G_seal,5
4459-4,1459975653177,5,10,L_egypt,7
4459-4,1459975654817,5,12,B_helpbunny,9
4459-4,1459975713145,6,1,I_iceskater,1
4459-4,1459975715286,6,2,E_bunny,2
4459-4,1459975719139,6,3,J_compact,4
4459-4,1459975720359,6,4,G_seal,5
4459-4,1459975721691,6,5,B_helpbunny,6
4459-4,1459975724027,6,6,F_sadperson,7
4459-4,1459975725579,6,7,D_monk,8
4459-4,1459975727527,6,8,K_waiter,9
4459-4,1459975729199,6,9,H_baby,10
4459-4,1459975734972,6,10,L_egypt,11
4459-4,1459975737128,6,12,A_bird,12
4895-5,1459974544533,1,2,I_iceskater,2
4895-5,1459974580972,1,2,C_ghost,4
4895-5,1459974643573,1,3,C_ghost,1
4895-5,1459974684963,1,4,G_seal,4
4895-5,1459974694675,1,4,H_baby,8
4895-5,1459974718401,1,5,F_sadperson,8
4895-5,1459974750595,1,5,A_bird,5
4895-5,1459974790495,1,6,A_bird,7
4895-5,1459974887471,1,7,H_baby,12
4895-5,1459974928860,1,8,E_bunny,12
4895-5,1459974939112,1,7,L_egypt,5
4895-5,1459975088285,1,6,D_monk,3
4895-5,1459975176456,1,6,K_waiter,3
4895-5,1459975179615,1,8,D_monk,11
4895-5,1459975270320,2,1,D_monk,4
4895-5,1459975282970,2,1,G_seal,1
4895-5,1459975308585,2,2,I_iceskater,2
4895-5,1459975317272,2,2,H_baby,3
4895-5,1459975333904,2,3,C_ghost,5
4895-5,1459975407186,2,4,F_sadperson,7
4895-5,1459975416037,2,4,J_compact,8
4895-5,1459975429461,2,3,K_waiter,9
4895-5,1459975442696,2,4,K_waiter,10
4895-5,1459975445884,2,4,L_egypt,9
4895-5,1459975475290,2,4,B_helpbunny,11
4895-5,1459975488138,2,5,A_bird,12
4895-5,1459975578051,3,0,C_ghost,1
4895-5,1459975585485,3,1,D_monk,2
4895-5,1459975588882,3,1,L_egypt,3
4895-5,1459975623576,3,3,C_ghost,4
4895-5,1459975638890,3,4,A_bird,5
4895-5,1459975661561,3,5,I_iceskater,6
4895-5,1459975666375,3,6,K_waiter,3
4895-5,1459975679823,3,7,H_baby,7
4895-5,1459975699887,3,6,H_baby,8
4895-5,1459975701239,3,6,J_compact,7
4895-5,1459975708829,3,7,F_sadperson,8
4895-5,1459975735049,3,8,B_helpbunny,9
4895-5,1459975767067,3,8,E_bunny,12
4895-5,1459975825473,3,9,E_bunny,11
4895-5,1459975914142,4,0,D_monk,1
4895-5,1459975916477,4,0,D_monk,1
4895-5,1459975918978,4,0,L_egypt,1
4895-5,1459975922197,4,0,L_egypt,3
4895-5,1459975924235,4,0,L_egypt,1
4895-5,1459975931257,4,1,F_sadperson,2
4895-5,1459975935901,4,2,C_ghost,3
4895-5,1459975947614,4,3,K_waiter,4
4895-5,1459975953307,4,5,E_bunny,5
4895-5,1459975964473,4,6,J_compact,6
4895-5,1459975988588,4,7,I_iceskater,8
4895-5,1459976011655,4,7,G_seal,10
4895-5,1459976014026,4,7,I_iceskater,8
4895-5,1459976015765,4,7,G_seal,10
4895-5,1459976027929,4,9,B_helpbunny,10
4895-5,1459976042802,4,8,G_seal,12
4895-5,1459976084936,4,9,G_seal,11
4895-5,1459976168373,6,1,E_bunny,1
4895-5,1459976183935,6,2,H_baby,2
4895-5,1459976202916,6,3,C_ghost,3
4895-5,1459976213995,6,4,K_waiter,4
4895-5,1459976217415,6,5,D_monk,5
4895-5,1459976235100,6,7,G_seal,6
4895-5,1459976248180,6,8,L_egypt,7
4895-5,1459976263918,6,9,J_compact,8
4895-5,1459976276758,6,10,B_helpbunny,9
4895-5,1459976283651,6,12,I_iceskater,10
4895-5,1459976302880,6,12,F_sadperson,11
5273-c,1459974919539,1,0,H_baby,1
5273-c,1459974968064,1,0,J_compact,5
5273-c,1459974983517,1,0,J_compact,1
5273-c,1459975044010,1,1,L_egypt,2
5273-c,1459975084912,1,2,I_iceskater,3
5273-c,1459975130439,1,2,H_baby,4
5273-c,1459975142951,1,3,J_compact,4
5273-c,1459975193363,1,4,E_bunny,5
5273-c,1459975278954,1,5,H_baby,6
5273-c,1459975364139,1,6,C_ghost,8
5273-c,1459975398880,1,7,F_sadperson,12
5273-c,1459975472164,1,8,A_bird,11
5273-c,1459975514561,1,9,D_monk,1
5273-c,1459975591178,1,10,K_waiter,9
5273-c,1459975640145,1,12,G_seal,7
5273-c,1459975700962,2,1,B_helpbunny,3
5273-c,1459975710356,2,3,E_bunny,12
5273-c,1459975722088,2,4,C_ghost,7
5273-c,1459975732391,2,5,D_monk,8
5273-c,1459975741812,2,6,A_bird,10
5273-c,1459975770324,2,6,K_waiter,2
5273-c,1459975778708,2,7,G_seal,6
5273-c,1459975787786,2,8,F_sadperson,11
5273-c,1459975795009,2,10,H_baby,2
5273-c,1459975799579,2,9,L_egypt,1
5273-c,1459975857972,2,9,K_waiter,4
5273-c,1459975867447,2,10,K_waiter,5
5273-c,1459975933073,3,0,G_seal,1
5273-c,1459975939704,3,1,L_egypt,2
5273-c,1459975943787,3,2,A_bird,3
5273-c,1459975956376,3,3,I_iceskater,4
5273-c,1459975962760,3,5,D_monk,5
5273-c,1459975971243,3,6,B_helpbunny,6
5273-c,1459976000763,3,7,J_compact,7
5273-c,1459976016994,3,8,F_sadperson,9
5273-c,1459976023976,3,10,C_ghost,10
5273-c,1459976286244,4,0,L_egypt,1
5273-c,1459976333172,4,0,G_seal,5
5273-c,1459976356521,4,1,F_sadperson,3
5273-c,1459976361186,4,2,E_bunny,4
5273-c,1459976389659,4,3,J_compact,5
5273-c,1459976392244,4,4,D_monk,6
5273-c,1459976404431,4,5,H_baby,7
5273-c,1459976406017,4,6,C_ghost,8
5273-c,1459976411585,4,7,B_helpbunny,9
5273-c,1459976445922,4,8,I_iceskater,11
5273-c,1459976448507,4,9,A_bird,12
5273-c,1459976543379,4,10,K_waiter,10
5273-c,1459976598610,4,12,K_waiter,1
5273-c,1459976726072,5,1,J_compact,1
5273-c,1459976729774,5,2,C_ghost,2
5273-c,1459976732949,5,3,I_iceskater,3
5273-c,1459976740958,5,4,H_baby,5
5273-c,1459976742578,5,5,D_monk,4
5273-c,1459976757810,5,5,K_waiter,7
5273-c,1459976759746,5,6,E_bunny,8
5273-c,1459976768696,5,7,A_bird,11
5273-c,1459976771093,5,9,F_sadperson,10
5273-c,1459976782312,5,10,L_egypt,9
5273-c,1459976884341,6,1,I_iceskater,1
5273-c,1459976890009,6,2,B_helpbunny,2
5273-c,1459976891979,6,4,E_bunny,3
5273-c,1459976907558,6,5,D_monk,5
5273-c,1459976913737,6,6,L_egypt,6
5273-c,1459976917285,6,7,C_ghost,7
5273-c,1459976924252,6,8,J_compact,8
5273-c,1459976927736,6,9,H_baby,9
5273-c,1459976932082,6,10,F_sadperson,10
5273-c,1459976934796,6,12,A_bird,11
9475-3,1459976091005,1,1,D_monk,1
9475-3,1459976138965,1,2,L_egypt,2
9475-3,1459976163889,1,3,F_sadperson,3
9475-3,1459976228679,1,4,B_helpbunny,4
9475-3,1459976289204,1,5,I_iceskater,6
9475-3,1459976342764,1,6,C_ghost,7
9475-3,1459976367320,1,7,A_bird,8
9475-3,1459976408783,1,8,H_baby,9
9475-3,1459976430523,1,10,J_compact,10
9475-3,1459976455818,1,12,G_seal,11
9475-3,1459976564442,2,0,L_egypt,1
9475-3,1459976580699,2,1,E_bunny,2
9475-3,1459976587065,2,2,C_ghost,3
9475-3,1459976620716,2,2,F_sadperson,4
9475-3,1459976622661,2,2,F_sadperson,11
9475-3,1459976622725,2,4,F_sadperson,5
9475-3,1459976653932,2,4,H_baby,6
9475-3,1459976714750,2,4,J_compact,7
9475-3,1459976734625,2,5,H_baby,8
9475-3,1459976742260,2,4,I_iceskater,9
9475-3,1459976758187,2,6,A_bird,10
9475-3,1459976816890,2,7,I_iceskater,11
9475-3,1459976847708,2,8,G_seal,9
9475-3,1459976931848,3,1,H_baby,1
9475-3,1459976937055,3,2,E_bunny,2
9475-3,1459976953119,3,3,F_sadperson,3
9475-3,1459976965111,3,5,I_iceskater,4
9475-3,1459976994168,3,4,C_ghost,5
9475-3,1459977009849,3,5,A_bird,6
9475-3,1459977015754,3,6,C_ghost,7
9475-3,1459977030857,3,7,L_egypt,8
9475-3,1459977034051,3,9,J_compact,8
9475-3,1459977063752,3,10,K_waiter,9
9475-3,1459977074865,3,10,L_egypt,10
9475-3,1459977134999,3,12,B_helpbunny,12
9475-3,1459977210657,4,1,A_bird,1
9475-3,1459977224314,4,1,L_egypt,11
9475-3,1459977225195,4,2,L_egypt,2
9475-3,1459977234804,4,2,I_iceskater,3
9475-3,1459977248210,4,2,H_baby,4
9475-3,1459977253826,4,3,H_baby,12
9475-3,1459977263173,4,5,I_iceskater,5
9475-3,1459977273332,4,6,E_bunny,6
9475-3,1459977293921,4,6,K_waiter,7
9475-3,1459977296397,4,6,K_waiter,7
9475-3,1459977298017,4,6,B_helpbunny,8
9475-3,1459977301237,4,7,B_helpbunny,7
9475-3,1459977308684,4,8,F_sadperson,8
9475-3,1459977358384,4,10,H_baby,9
9475-3,1459977368015,4,12,G_seal,10
9475-3,1459977423740,5,1,D_monk,1
9475-3,1459977432600,5,2,J_compact,2
9475-3,1459977448600,5,3,L_egypt,3
9475-3,1459977454307,5,4,H_baby,4
9475-3,1459977460854,5,5,A_bird,5
9475-3,1459977482310,5,6,B_helpbunny,6
9475-3,1459977491834,5,7,G_seal,7
9475-3,1459977499108,5,8,C_ghost,8
9475-3,1459977516994,5,9,K_waiter,9
9475-3,1459977524135,5,10,E_bunny,10
9475-3,1459977532815,5,12,F_sadperson,11
9475-3,1459977569033,6,1,L_egypt,1
9475-3,1459977576769,6,2,K_waiter,2
9475-3,1459977584536,6,3,E_bunny,3
9475-3,1459977589492,6,4,G_seal,4
9475-3,1459977595418,6,5,H_baby,5
9475-3,1459977605616,6,6,B_helpbunny,6
9475-3,1459977611290,6,7,C_ghost,7
9475-3,1459977620603,6,8,J_compact,8
9475-3,1459977625529,6,10,A_bird,9
9475-3,1459977634368,6,12,I_iceskater,10
9917-f,1459977060314,1,0,I_iceskater,1
9917-f,1459977138225,1,0,J_compact,3
9917-f,1459977154706,1,1,F_sadperson,6
9917-f,1459977176332,1,1,L_egypt,8
9917-f,1459977199283,1,1,B_helpbunny,9
9917-f,1459977213592,1,2,C_ghost,7
9917-f,1459977267061,1,2,K_waiter,1
9917-f,1459977273587,1,4,L_egypt,1
9917-f,1459977330861,1,5,A_bird,2
9917-f,1459977358679,1,6,E_bunny,12
9917-f,1459977421809,1,7,H_baby,4
9917-f,1459977491450,1,8,B_helpbunny,5
9917-f,1459977630792,2,1,H_baby,1
9917-f,1459977639669,2,1,B_helpbunny,2
9917-f,1459977648856,2,1,L_egypt,2
9917-f,1459977654558,2,1,B_helpbunny,2
9917-f,1459977657674,2,2,C_ghost,3
9917-f,1459977673697,2,3,I_iceskater,4
9917-f,1459977686683,2,4,F_sadperson,5
9917-f,1459977705214,2,4,B_helpbunny,6
9917-f,1459977711946,2,4,B_helpbunny,2
9917-f,1459977717713,2,6,K_waiter,6
9917-f,1459977728522,2,7,L_egypt,8
9917-f,1459977739943,2,8,E_bunny,11
9917-f,1459977756652,2,9,A_bird,12
9917-f,1459977815120,2,8,G_seal,10
9917-f,1459978003449,3,1,H_baby,1
9917-f,1459978034462,3,2,C_ghost,5
9917-f,1459978055824,3,4,J_compact,6
9917-f,1459978101329,3,6,A_bird,8
9917-f,1459978113062,3,8,K_waiter,9
9917-f,1459978115741,3,10,E_bunny,10
9917-f,1459978132512,3,12,L_egypt,11
9917-f,1459978268729,4,1,H_baby,1
9917-f,1459978283652,4,2,L_egypt,3
9917-f,1459978287283,4,3,E_bunny,4
9917-f,1459978300298,4,3,J_compact,10
9917-f,1459978303461,4,5,C_ghost,6
9917-f,1459978307618,4,6,A_bird,8
9917-f,1459978339500,4,8,J_compact,11
9917-f,1459978364621,4,8,B_helpbunny,5
9917-f,1459978366400,4,9,F_sadperson,12
9917-f,1459978388331,4,10,G_seal,2
9917-f,1459978393066,4,12,B_helpbunny,7
9917-f,1459978426719,5,1,E_bunny,4
9917-f,1459978430840,5,2,H_baby,3
9917-f,1459978441313,5,4,J_compact,6
9917-f,1459978454693,5,5,L_egypt,7
9917-f,1459978460393,5,7,I_iceskater,8
9917-f,1459978466271,5,8,K_waiter,9
9917-f,1459978472943,5,10,C_ghost,10
9917-f,1459978479625,5,12,F_sadperson,11
9917-f,1459978534567,6,2,D_monk,1
9917-f,1459978539111,6,3,K_waiter,3
9917-f,1459978544765,6,5,A_bird,5
9917-f,1459978559645,6,6,I_iceskater,7
9917-f,1459978565557,6,7,F_sadperson,8
9917-f,1459978576630,6,8,J_compact,10
9917-f,1459978591075,6,9,L_egypt,11
9917-f,1459978595563,6,10,C_ghost,12
9917-f,1459978610213,6,12,G_seal,2
8657-3,1459977224168,1,1,D_monk,1
8657-3,1459977241062,1,2,C_ghost,2
8657-3,1459977254234,1,2,L_egypt,3
8657-3,1459977265921,1,3,H_baby,4
8657-3,1459977286609,1,3,I_iceskater,11
8657-3,1459977288612,1,3,I_iceskater,6
8657-3,1459977301938,1,4,I_iceskater,7
8657-3,1459977303973,1,5,A_bird,6
8657-3,1459977310960,1,5,B_helpbunny,8
8657-3,1459977331346,1,6,E_bunny,10
8657-3,1459977332312,1,8,F_sadperson,10
8657-3,1459977366817,1,6,G_seal,6
8657-3,1459977404934,2,0,G_seal,1
8657-3,1459977409497,2,1,A_bird,2
8657-3,1459977413822,2,1,K_waiter,3
8657-3,1459977422463,2,2,J_compact,3
8657-3,1459977423444,2,2,K_waiter,4
8657-3,1459977429166,2,4,I_iceskater,5
8657-3,1459977437865,2,5,D_monk,6
8657-3,1459977442018,2,6,F_sadperson,7
8657-3,1459977458335,2,7,H_baby,9
8657-3,1459977463986,2,6,C_ghost,10
8657-3,1459977471416,2,7,E_bunny,11
8657-3,1459977490675,2,7,B_helpbunny,12
8657-3,1459977491019,2,7,E_bunny,11
8657-3,1459977491941,2,6,B_helpbunny,11
8657-3,1459977492637,2,7,B_helpbunny,12
8657-3,1459977543498,3,1,A_bird,1
8657-3,1459977559933,3,2,H_baby,2
8657-3,1459977566120,3,3,I_iceskater,3
8657-3,1459977578783,3,3,G_seal,4
8657-3,1459977583989,3,3,G_seal,5
8657-3,1459977587536,3,3,E_bunny,4
8657-3,1459977597486,3,3,J_compact,8
8657-3,1459977599000,3,3,B_helpbunny,7
8657-3,1459977601268,3,4,J_compact,7
8657-3,1459977617242,3,5,F_sadperson,6
8657-3,1459977626374,3,5,C_ghost,9
8657-3,1459977633502,3,6,D_monk,12
8657-3,1459977649019,4,1,J_compact,1
8657-3,1459977657213,4,2,F_sadperson,2
8657-3,1459977664342,4,3,A_bird,3
8657-3,1459977671498,4,3,G_seal,4
8657-3,1459977678183,4,3,I_iceskater,5
8657-3,1459977682244,4,3,I_iceskater,5
8657-3,1459977687726,4,3,C_ghost,6
8657-3,1459977699259,4,3,A_bird,3
8657-3,1459977705507,4,2,A_bird,8
8657-3,1459977706777,4,2,B_helpbunny,3
8657-3,1459977718956,4,2,K_waiter,9
8657-3,1459977732769,4,2,H_baby,10
8657-3,1459977744478,4,3,I_iceskater,7
8657-3,1459977749181,4,4,D_monk,12
8657-3,1459977767614,5,1,F_sadperson,1
8657-3,1459977773007,5,1,G_seal,2
8657-3,1459977780248,5,1,L_egypt,3
8657-3,1459977788506,5,1,K_waiter,4
8657-3,1459977791599,5,1,B_helpbunny,5
8657-3,1459977798403,5,1,E_bunny,6
8657-3,1459977803765,5,2,A_bird,7
8657-3,1459977807197,5,2,C_ghost,8
8657-3,1459977809732,5,3,I_iceskater,9
8657-3,1459977813075,5,4,H_baby,10
8657-3,1459977815630,5,5,H_baby,11
8657-3,1459977854178,6,0,H_baby,1
8657-3,1459977855807,6,0,A_bird,2
8657-3,1459977858606,6,1,E_bunny,3
8657-3,1459977861665,6,2,J_compact,4
8657-3,1459977865304,6,2,L_egypt,5
8657-3,1459977883204,6,2,I_iceskater,7
8657-3,1459977894632,6,3,H_baby,8
8657-3,1459977915937,6,4,D_monk,9
8657-3,1459977918337,6,5,C_ghost,10
8657-3,1459977921231,6,5,B_helpbunny,11
3622-6,1459977519536,1,2,I_iceskater,1
3622-6,1459977569871,1,4,B_helpbunny,2
3622-6,1459977607825,1,5,F_sadperson,3
3622-6,1459977615033,1,6,L_egypt,4
3622-6,1459977707467,1,7,G_seal,6
3622-6,1459977745349,1,8,A_bird,7
3622-6,1459977756295,1,9,D_monk,8
3622-6,1459977764772,1,10,J_compact,9
3622-6,1459977775211,1,10,H_baby,10
3622-6,1459977811603,1,12,K_waiter,11
3622-6,1459977878396,2,1,H_baby,2
3622-6,1459977888019,2,3,K_waiter,3
3622-6,1459977903041,2,4,G_seal,4
3622-6,1459977908151,2,5,E_bunny,5
3622-6,1459977911155,2,6,F_sadperson,1
3622-6,1459977934530,2,7,D_monk,6
3622-6,1459977940885,2,9,J_compact,7
3622-6,1459977946625,2,10,C_ghost,8
3622-6,1459977951736,2,12,I_iceskater,9
3622-6,1459977989106,3,1,A_bird,1
3622-6,1459977991760,3,2,C_ghost,2
3622-6,1459978003710,3,2,H_baby,3
3622-6,1459978008135,3,3,J_compact,4
3622-6,1459978014186,3,4,G_seal,5
3622-6,1459978021523,3,5,L_egypt,6
3622-6,1459978077056,3,6,K_waiter,3
3622-6,1459978089191,3,7,H_baby,7
3622-6,1459978094168,3,8,B_helpbunny,8
3622-6,1459978104341,3,9,E_bunny,9
3622-6,1459978108716,3,10,I_iceskater,10
3622-6,1459978108856,3,10,I_iceskater,10
3622-6,1459978115057,3,12,D_monk,11
3622-6,1459978148361,4,1,G_seal,1
3622-6,1459978152461,4,2,E_bunny,2
3622-6,1459978156879,4,3,A_bird,3
3622-6,1459978160869,4,4,F_sadperson,4
3622-6,1459978164740,4,5,C_ghost,5
3622-6,1459978170255,4,5,K_waiter,6
3622-6,1459978187644,4,6,H_baby,6
3622-6,1459978194520,4,8,K_waiter,7
3622-6,1459978200409,4,9,L_egypt,8
3622-6,1459978204088,4,10,J_compact,9
3622-6,1459978214184,4,12,D_monk,10
3622-6,1459978297014,5,1,C_ghost,1
3622-6,1459978300391,5,2,A_bird,2
3622-6,1459978303942,5,4,L_egypt,3
3622-6,1459978306640,5,5,E_bunny,4
3622-6,1459978311047,5,6,G_seal,5
3622-6,1459978318947,5,7,H_baby,6
3622-6,1459978322883,5,8,J_compact,7
3622-6,1459978328445,5,10,F_sadperson,9
3622-6,1459978341479,5,12,K_waiter,11
3622-6,1459978356736,6,1,L_egypt,1
3622-6,1459978360049,6,2,A_bird,2
3622-6,1459978363371,6,3,C_ghost,3
3622-6,1459978367052,6,5,D_monk,4
3622-6,1459978371655,6,6,G_seal,5
3622-6,1459978377334,6,7,H_baby,6
3622-6,1459978387852,6,8,K_waiter,7
3622-6,1459978391098,6,10,B_helpbunny,8
3622-6,1459978394549,6,12,J_compact,9
3825-d,1459978153415,1,1,I_iceskater,1
3825-d,1459978179295,1,2,F_sadperson,2
3825-d,1459978243972,1,3,J_compact,3
3825-d,1459978320169,1,4,D_monk,4
3825-d,1459978372133,1,5,A_bird,5
3825-d,1459978429149,1,5,C_ghost,12
3825-d,1459978491413,1,6,C_ghost,6
3825-d,1459978576951,1,7,H_baby,7
3825-d,1459978648188,1,9,B_helpbunny,8
3825-d,1459978699065,1,10,L_egypt,9
3825-d,1459978837647,1,12,E_bunny,11
3825-d,1459978936662,2,1,L_egypt,1
3825-d,1459979008511,2,2,G_seal,2
3825-d,1459979046823,2,3,E_bunny,3
3825-d,1459979059698,2,4,B_helpbunny,4
3825-d,1459979084804,2,5,A_bird,5
3825-d,1459979111882,2,6,H_baby,6
3825-d,1459979114768,2,7,I_iceskater,7
3825-d,1459979163233,2,9,J_compact,6
3825-d,1459979183516,2,10,C_ghost,9
3825-d,1459979195222,2,12,F_sadperson,10
3825-d,1459979265853,3,1,K_waiter,1
3825-d,1459979286728,3,2,G_seal,2
3825-d,1459979295723,3,3,B_helpbunny,3
3825-d,1459979316528,3,5,A_bird,4
3825-d,1459979332403,3,6,F_sadperson,5
3825-d,1459979352107,3,7,D_monk,6
3825-d,1459979369652,3,8,H_baby,7
3825-d,1459979400346,3,9,I_iceskater,9
3825-d,1459979406373,3,10,C_ghost,10
3825-d,1459979421070,3,12,L_egypt,11
3825-d,1459979436513,4,1,A_bird,1
3825-d,1459979448952,4,2,L_egypt,2
3825-d,1459979454260,4,3,C_ghost,3
3825-d,1459979456671,4,4,I_iceskater,4
3825-d,1459979470000,4,5,F_sadperson,5
3825-d,1459979475629,4,6,E_bunny,6
3825-d,1459979492438,4,7,J_compact,7
3825-d,1459979511018,4,8,G_seal,8
3825-d,1459979514525,4,9,B_helpbunny,9
3825-d,1459979525639,4,10,K_waiter,10
3825-d,1459979531257,4,12,D_monk,11
3825-d,1459979566951,5,1,L_egypt,1
3825-d,1459979580089,5,2,H_baby,2
3825-d,1459979594234,5,3,J_compact,3
3825-d,1459979601160,5,4,F_sadperson,4
3825-d,1459979605448,5,5,C_ghost,5
3825-d,1459979615418,5,6,K_waiter,6
3825-d,1459979619001,5,7,A_bird,7
3825-d,1459979623359,5,8,E_bunny,8
3825-d,1459979629542,5,9,I_iceskater,9
3825-d,1459979633532,5,10,D_monk,10
3825-d,1459979644594,5,12,G_seal,11
3825-d,1459979669474,6,2,I_iceskater,1
3825-d,1459979677059,6,3,B_helpbunny,2
3825-d,1459979679521,6,4,C_ghost,3
3825-d,1459979685488,6,5,D_monk,4
3825-d,1459979693025,6,6,E_bunny,5
3825-d,1459979716513,6,7,F_sadperson,6
3825-d,1459979734962,6,8,G_seal,8
